ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
51-10405-A001,LDO ADJ BD00FC0WFP-E2 1A TO-252-5RoHS,DIG100,BD00FC0WFP-E2,ROH500,Rohm,1,0.459,0.459,0.459,,0,ELANSR,17
51-10405-C001,LDO 5v Input ADJ Output 500mA 6-WDFN RoHS,DIG100,TLV75801PDRVR,TEX500,Texas Instruments,2,0.094,0.094,0.094,,0,ELANSR,106
51-10406-A001,IC ATSAMC20N17A MCU 32BIT 128KB FLASH 100TQFP RoHS,MIC101,ATSAMC20N17A-ANT,MIC500,Microchip Technology,1,4.54,3.789,3.849399,,0,ELANSR,401
51-10407-A001,"RS485 XCVR, 500Kbps, 3.3/5Vdc, THVD1400DRLR, SOT-5X3, RoHS",TEX100,THVD1400DRLR,TEX500,Texas Instruments,1,0.351,0.351,0.351,,0,ELANSR,0
51-10407-A002,"RS485 XCVR, 12Mbps, 3.3/5Vdc, THVD1420DRLR, SOT-5X3, RoHS",DIG100,THVD1420DRLR,TEX500,Texas Instruments,1,0.5417,0.470646,0.482006,,0,ELANSR,7232
51-10407-B001,"RS485 XCVR, 500Kbps, 3.3/5Vdc, THVD1400DR, SOIC8, RoHS",TEX100,THVD1400DR,TEX500,Texas Instruments,1,0.27,0.27,0.27,,0,ELANSR,0
51-10407-B002,"RS485 XCVR, 12Mbps, 3.3/5Vdc, THVD1420DR, SOIC8, RoHS",DIG100,THVD1420DR,TEX500,Texas Instruments,1,0.1603,0.381866,0.228603,,0,ELANSR,794
51-10407-B003,"RS485 XCVR, 50Mbps, 3.3/5Vdc, THVD1450DR, SOIC8, RoHS",TEX100,THVD1450DR,TEX500,Texas Instruments,1,0.763,0.763,0.763,,0,ELANSR,0
51-10407-C002,"RS485 XCVR, 12Mbps, 3.3/5Vdc, THVD1426DR, SOIC8, RoHS",DIG100,THVD1426DR,TEX500,Texas Instruments,1,1.123,0,1.123,,0,ELANSR,0
51-10408-A001,IC ZXTR2012Z-7 VREG 12V 47mA SOT89 RoHS,DIG100,ZXTR2012Z-7,DIO500,Diodes Inc,1,0.163,0.171,0.163055,,0,ELANSR,1005
51-10410-A001,"DAC, MCP4706, I2C, 8bit, SOT23-6, RoHS",DIG100,MCP4706A0T-E/CH,MIC500,Microchip Technology,1,0.7432,0.7432,0.731605,,0,ELANSR,0
51-10411-A001,"IC, SN74LVC2G04DCKR, INVERTER,  2CH, 2INP, SC70-6, RoHS",DIG100,SN74LVC2G04DCKR,TEX500,Texas Instruments,1,0.386,0.082184,0.087224,,0,ELANSR,1497
51-10412-A001,IC LNK626DG OFFLINE SW SO-8C RoHS,SHE107,LNK626DG,LCS500,Power Integrations,1,0.3675,0.3675,0.3675,,0,ELANSR,50
51-10413-0019,NOR FLASH quadSPI 1Gbit 3.3V 85C 24BGA RoHS,DIG100,IS25LP01GG-RHLE-TR,ISS500,ISSI,4,7.80194,7.80194,7.80194,,0,ELANSR,22
51-10413-0646,NOR FLASH quadSPI 64Mbit 3.3V 85C 24BGA RoHS,DIG100,S25FL064LABBHI020,INF500,Infineon Technologies,3,0.869,0,0.869,,0,ELANSR,0
51-10413-2566,NOR FLASH quadSPI 256Mbit 3.3V 85C 24BGA RoHS,DIG100,W25Q256JVBIM TR,WIN500,Winbond Electronics,3,2.50771,2.50771,2.50771,,0,ELANSR,52
51-10414-0256,SDRAM 32bit 256Mb 90TFBGA,DIG100,IS42S32800J-7BLI,ISS500,ISSI,3,5.20457,5.20457,5.20457,,0,ELANSR,89
51-10415-A001,"IC, uC, Renesas RL78/G12, SMT, 30-LSSOP, 2KB RAM, 2KB FLASH,",DIG100,R5F102AAASP#30,REN500,Renesas,1,0.757,0.888276,0.760327,,0,ELANSR,93
51-10416-A001,"IC, VREG, POS, 5V, 200mA, SMT, SOT23-5, Fixed, RoHS",MOU100,RT9069-50GB,RIC500,Richtek USA Inc.,1,0.289,0.380039,0.293335,,0,ELANSR,105
51-10417-Q002,IC TLV9154 SMT QUAD OP AMP 14-SOIC RoHS,DIG100,TLV9154IDR,TEX500,Texas Instruments,1,0.709,0.783997,0.725035,,0,ELANSR,3012
51-10418-A001,IC DRV8701 H BRIDGE DRIVER,DIG100,DRV8701ERGER,TEX500,Texas Instruments,1,1.742,1.297333,1.297333,,0,ELANSR,27
51-10419-A001,LED DRIVER LP5812 3x4 51mA 5VDC 8WSON RoHS,DIG100,LP5812ADSDR,TEX500,Texas Instruments,1,0.494,0.494,0.494,,0,ELANSR,0
51-10419-B001,LED DRIVER LP5812 3x4 51mA 5VDC 8WSON RoHS,TEX100,LP5812BDSDR,TEX500,Texas Instruments,1,0.494,0.494,0.494,,0,ELANSR,0
51-10420-A001,"METER, ENERFGY, ATM90E26-YU-R 28SSOP RoHS",MIC101,ATM90E26-YU-R,MIC500,Microchip Technology,1,1.2,1.28,1.226573,,0,ELANSR,2252
51-10421-A001,IC uC STM32H563RGT6  SMT LQFP64 RoHS 17 weeks!!,AVN100,STM32H563RGT6,STM500,ST Micro Electronics,1,4.0465,3.49,4.002566,,0,ELANSR,14
51-10421-A002,IC STM32H563VGT6  LQFP100 RoHS,DIG100,STM32H563VGT6,STM500,ST Micro Electronics,1,4.41,0,4.41,,0,ELANSR,8
51-10422-A001,IC_AP2210K-3.3TRE1_VREG_POS_LDO_3.3V_300mA_SOT23_5_RoHS,AVN100,AP2210K-3.3TRE1,DIO500,Diodes Inc,2,0.06192,0.137721,0.07633,,0,ELANSR,3401
51-10423-A001,IC uC ATSAMD21J15B SM TQFP64 RoHS,MIC101,ATSAMD21J15B-AU,MIC500,Microchip Technology,2,1.1,1.974639,1.22014,,0,ELANSR,1507
51-10427-A600,IC AP64060QWU-7 600mA DCDC CONV TSOT-26 RoHS,FUT100,AP64060QWU-7,DIO500,Diodes Inc,1,0.215,0.215409,0.215409,,0,ELANSR,2902
51-10428-12V0,"LDO, L7812ABD2T-TR, 12V, 1A, D2PAK, RoHS",DIG100,L7812ABD2T-TR,STM500,ST Micro Electronics,1,0.28,0.296944,0.285693,,0,ELANSR,1506
51-10429-3V3A,"LDO, PRECISION, NCV4274CST33T3G, 3.3V, 400mA, SOT223, RoHS",DIG100,NCV4274CST33T3G,ONS500,On Semiconductor,1,0.494,0.494338,0.494338,,0,ELANSR,2002
51-10430-2V80,LDO Low Noise 2.8V 200mA SC-74A RoHS,DIG100,"TCR2EF28,LM(CT",TOS500,Toshiba Semiconductor,1,0.063,0.042,0.050367,,0,ELANSR,1506
51-10431-A001,IC WM8524CGEDT/R DAC AUDIO 24BIT 192K 16TSSOP RoHS 22 Weeks,DIG100,WM8524CGEDT/R,CIR500,Cirrus Logic,1,1.1,1.15,1.1,,0,ELANSR,1975
51-10432-A001,IC PAM8302AADCR AMP CLASS D MONO 2.5W 8SOP RoHS,DIG100,PAM8302AADCR,DIO500,Diodes Inc,1,0.18758,0.18758,0.18758,,0,ELANSR,2475
51-10433-A001,IC AP5724WG-7 LED DRV RGLTR PWM 750MA SOT26 RoHS,AVN100,AP5724WG-7,DIO500,Diodes Inc,1,0.2098,0.16401,0.182663,,0,ELANSR,4499
51-10434-A001,IC AP6503SP-13 REG BUCK ADJ 3A 8SO RoHS Obsolete!,MOU100,AP6503SP-13,DIO500,Diodes Inc,1,0.626,0.626,0.626,,0,ELANSR,2475
51-10435-A001,IC AP2152SG-13 PWR SWITCH P-CHANNEL 1:2 8SOP RoHS,DIG100,AP2152SG-13,DIO500,Diodes Inc,1,0.153,0.153,0.153,,0,ELANSR,2475
51-10436-A001,IC MCP9700T-E/TT SENSOR ANALOG SOT23-3 RoHS,MIC101,MCP9700T-E/TT,MIC500,Microchip Technology,1,0.234,0.209,0.136286,,0,ELANSR,3475
51-10437-A001,IC KSZ8081RNAIATR TRANSCEIVER FULL 1/1 24QFN RoHS,MIC101,KSZ8081RNAIA-TR,MIC500,Microchip Technology,1,0.79,1.14,0.79,,42,ELANSR,1975
51-10438-A001,IC MT41K256M16TW DRAM 4GBIT PAR 96FBGA RoHS,AVN100,MT41K256M16TW-107:P,MIC500,Micron Technology Inc.,1,3.891,3.0057,3.891,,0,ELANSR,3050
51-10439-A001,IC MTFC4GACAJCN FLASH 32GBIT MMC 153VFBGA RoHS Obsolete!!,DIG100,MTFC4GACAJCN-4M IT,MIC500,Micron Technology Inc.,1,6.9,6.9,6.9,,0,ELANSR,975
51-10440-A001,IC MC32PF3000A3EP PM 48VFQFN RoHS RoHS,AVN100,MC32PF3000A3EP,NXP500,NXP Semiconductors,1,4.57061,4.398737,4.506488,,0,ELANSR,1275
51-10441-A001,IC MCIMX6X3EVO10AC MCU I.MX6SX 1GHZ 400MAPBGA RoHS RoHS,AVN100,MCIMX6X3EVO10AC,NXP500,NXP Semiconductors,1,20.38107,19.80327,20.38107,,0,ELANSR,1540
51-10442-A001,IC NCV7344D13R2G TRANSCEIVER HALF CAN 8SOIC RoHS,FUT100,NCV7344D13R2G,ONS500,On Semiconductor,1,0.33663,0.37,0.33663,,0,ELANSR,2975
51-10443-A001,IC STM6779YWB6F PMIC SUPERVISOR  1CH SOT23-6 RoHS 24 weeks,FUT100,STM6779YWB6F,STM500,ST Micro Electronics,1,0.656,0.656,0.656,,0,ELANSR,2975
51-10444-A001,IC M93C46-WMN6TP EEPROM 1KBIT 8SOIC RoHS,AVN100,M93C46-WMN6TP,STM500,ST Micro Electronics,1,0.09068,0.09068,0.09068,,0,ELANSR,2475
51-10445-A001,CAN ESD TVS DIODE 24V 3pF SOT323 RoHS,DIG100,ESDCAN03-2BWY,STM500,ST Micro Electronics,4,0.06443,0.06443,0.06443,,0,ELANSR,59
51-10446-A001,IC TSC2006IRTJR TOUCH CNTRL 12BIT 20QFN RoHS,TEX100,TSC2006IRTJT,TEX500,Texas Instruments,1,1.537,1.537,1.537,,0,ELANSR,2975
51-10447-A001,IC P82B715DR REDRIVER I2C 1CH 8SOIC RoHS,DIG100,P82B715DR,TEX500,Texas Instruments,1,0.5884,0.5884,0.5884,,0,ELANSR,169
51-10448-A001,IC STMPS2141STR PWR SWITCH N-CH SOT23-5L RoHS,FUT100,STMPS2141STR,STM500,ST Micro Electronics,1,0.159,0.159,0.159,,0,ELANSR,180
51-10449-A001,IC LT8640EUDC#PBF REG BUCK ADJ 5A 20QFN RoHS,DIG100,LT8640EUDC#TRPBF,ANA500,Analog Devices Inc.,1,6.49164,6.49164,6.49164,,0,ELANSR,80
51-10450-A001,IC TPS78233DDCT REG LINEAR 3.3V 150MA SOT23-5 RoHS,DIG100,TPS78233DDCT,TEX500,Texas Instruments,1,0.559,0.559,0.559,,0,ELANSR,40
51-10451-A001,IC SN6501DBVR REG CONV PWR SUPPLIES SOT23-5 RoHS,DIG100,SN6501DBVR,TEX500,Texas Instruments,1,0.891,0.891,0.891,,0,ELANSR,40
51-10452-A001,IC NC7SP125P5X BUF NON-INVERT 3.6V SC70-5 RoHS,DIG100,NC7SP125P5X,ONS500,On Semiconductor,1,0.119,0.119,0.119,,0,ELANSR,40
51-10453-A001,IC MMPF0100F6ANES REG CONV I.MX6 12OUT 56QFN RoHS,DIG100,MMPF0100F6ANES,NXP500,NXP Semiconductors,1,5.533,5.533,5.533,,0,ELANSR,40
51-10454-A001,IC MCIMX6U6AVM10AD MPU I.MX6DL 1GHZ 624MAPBGA RoHS,AVN100,,,,1,43.29,44.8753,43.29,,0,ELANSR,55
51-10455-A001,IC MT41K128M16JT DRAM 2GBIT PARALLEL 96FBGA RoHS,DIG100,MT41K128M16JT-125 AAT:K TR,,,2,4.108,4.108,4.108,,0,ELANSR,160
51-10456-A001,IC NC7SV04P5X INVERTER 1CH 1-INP SC70-5 RoHS,DIG100,NC7SV04P5X,ONS500,On Semiconductor,1,0.075,0.075,0.075,,0,ELANSR,80
51-10457-A001,Obsolete IC MTFC4GACAJCN FLASH 4GB eMMC v5.0 RoHS,DIG100,MTFC4GACAJCN-1M WT,MIC500,Micron Technology Inc.,1,3.9575,6.9,3.869967,,0,ELANSR,60
51-10458-A001,IC TSC2004IRTJT SCREEN CNTRL 12BIT 20QFN RoHS,DIG100,TSC2004IRTJT,TEX500,Texas Instruments,1,3.039,3.039,3.039,,0,ELANSR,40
51-10459-A001,IC TPS65101RGER REG CTRLR TFT 4OUT 24VQFN RoHS,DIG100,TPS65101RGER,TEX500,Texas Instruments,1,1.52555,1.52555,1.52555,,0,ELANSR,40
51-10460-A001,IC TPS54160 REG BUCK ADJ 1.5A 10HVSSOP RoHS,DIG100,TPS54160ADGQR,TEX500,Texas Instruments,1,1.736,1.736,1.736,,0,ELANSR,40
51-10461-A001,IC TPS2061 PWR SWITCH N-CHAN SOT23-5 RoHS,DIG100,TPS2061DBVR,TEX500,Texas Instruments,1,0.70836,0.70836,0.70836,,0,ELANSR,40
51-10462-A001,IC TPD2E001 TVS 5.5VWM 2-CH ESD SOT-553 RoHS,DIG100,TPD2E001DRLR,TEX500,Texas Instruments,1,0.142,0.142,0.142,,0,ELANSR,80
51-10463-A001,IC USB2514BI USB 2.0 CONTROLLER 36QFN RoHS,DIG100,USB2514BI-AEZG-TR,MIC500,Microchip Technology,1,3.26412,3.26412,3.26412,,0,ELANSR,40
51-10464-A001,IC LAN8720AI TRANSCEIVER FULL 2/2 24SQFN RoHS,DIG100,LAN8720AI-CP-TR,MIC500,Microchip Technology,1,1.49162,1.49162,1.49162,,0,ELANSR,40
51-10465-A001,IC FT232RQ USB FS SERIAL UART 32-QFN RoHS,DIG100,FT232RNQ-REEL,FTD501,FTDI Chip,3,2.3,2.707,3.586802,,0,ELANSR,770
51-10466-A001,IC SN74LVC2G126  BUFFER NON-INVERT 5.5V SM8 ROHS,DIG100,SN74LVC2G126DCTR,TEX500,Texas Instruments,1,0.2,0.2,0.2,,0,ELANSR,40
51-10466-B001,IC SN74LVC1G125 BUFF NON-INVERT 5.5V SOT-23-5 RoHS,DIG100,SN74LVC1G125DBVR,TEX500,Texas Instruments,1,0.053,0,0.053,,0,ELANSR,0
51-10467-A001,IC SI1869DH PWR SWITCH P-CHAN 1:1 SC70-6 RoHS,DIG100,SI1869DH-T1-E3,VIS500,Vishay,2,0.32,0.148,0.283789,,0,ELANSR,190
51-10468-A001,*DO NOT USE* IC ISL83485IBZ TRANSCEIVER HALF 1/1 8SOIC,DIG100,ISL83485IBZ-T,,,0,0.61674,0.61674,0.61674,,0,ELANSR,0
51-10469-A001,IC SI8631 DGTL ISOLATOR 2500VRMS 3CH 16SOIC RoHS,DIG100,SI8631BB-B-IS1R,SKY500,Skyworks Solutions Inc.,1,1.568,1.568,1.568,,0,ELANSR,100
51-10470-A001,IC TPD4E001 TVS DIODE 5.5VWM 4CH 6SOT RoHS,DIG100,TPD4E001DRLR,TEX500,Texas Instruments,1,0.111,0.111,0.111,,0,ELANSR,80
51-10471-A001,IC TXS010 TRANSLTR BIDIRECTIONAL 8DSBGA RoHS,DIG100,TXS0102YZPR,TEX500,Texas Instruments,1,0.338,0.338,0.338,,0,ELANSR,40
51-10472-A001,IC MAX1554ETA LED DRIVER 40V STEP-UP CONV PWM 8-TDFN RoHS,DIG100,MAX1554ETA+T,ANA500,Analog Devices Inc.,1,2.22912,2.22912,2.22912,,0,ELANSR,40
51-10473-A001,IC NC7SP125P5X BUF NON-INVERT 3.6V SC70-5 RoHS,DIG100,NC7SP125P5X,ONS500,On Semiconductor,1,0.119,0.119,0.119,,0,ELANSR,0
51-10474-A001,IC uC STM32L431RCT6 LQFP-64 RoHS,AVN100,STM32L431RCT6,STM500,ST Micro Electronics,1,2.903,0,2.359843,,0,ELANSR,1419
51-10475-A001,IC VREG LDO 3.3V 500mA SOT-23-5 RoHS,SHE107,ME6211C33M5G-N,MIC500,MICRONE(Nanjing Micro One Elec),2,0.159,0,0.11933,,0,ELANSR,1464
51-10476-A001,IC TCP/IP Ethernet Controller W5500 LQFP-48 RoHS,DIG100,W5500,WIZ500,WIZnet,1,2.11,0,2.14248,,0,ELANSR,1438
51-10477-A001,uC STM32F401VBT6TR 100LQFP RoHS 17 weeks!,AVN100,STM32F401VBT6TR,STM500,ST Micro Electronics,2,2.3105,0,2.3105,,0,ELANSR,145
51-10477-A002,uC_STM32F401VCT6TR_100LQFP_RoHS,AVN100,STM32F401VCT6,STM500,ST Micro Electronics,1,3.23652,0,3.226181,,0,ELANSR,8
51-10478-A001,IC LMR16030 REG BUCK SYNCH ADJ 60V 3A RoHS,DIG100,LMR16030PDDAR,TEX500,Texas Instruments,1,0.2957,0,0.782909,,0,ELANSR,1371
51-10479-A001,IC I2C BUFFER PCA9615DPZ 2CH 10TSSOP RoHS,DIG100,PCA9615DPZ,NXP500,NXP Semiconductors,1,1.79259,0,1.794395,,0,ELANSR,908
51-10480-A001,IC BI DIR BUS TRANS SN65176BDR HALF 1/1 8SOIC RoHS,DIG100,SN65176BDR,TEX500,Texas Instruments,1,0.413,0,0.413332,,0,ELANSR,2328
51-10481-A001,IC LM358BIDR SMT DUAL OPAMP GP 1.1MHZ 8SOIC 85C RoHS,DIG100,LM358BIDR,TEX500,Texas Instruments,1,0.092,0,0.091703,,0,ELANSR,1010
51-10482-A001,IC ZXMS6004DN8-13 PWR DRIVER N-CHANNEL 1:1 8SOIC RoHS,DIG100,ZXMS6004DN8-13,DIO500,Diodes Inc,1,0.354,0,0.331253,,0,ELANSR,650
51-10483-A001,IC AP64202SP-13 REG BUCK AP64202SP-13 ADJ 2A 8SOIC RoHS,DIG100,AP64202SP-13,DIO500,Diodes Inc,1,0.485,0,0.489033,,0,ELANSR,4182
51-10484-A001,IC STM32U535CET6 MCU STM32U535CET6 32BIT 512KB FLASH 48LQFP,DIG100,STM32U535CET6,STM500,ST Micro Electronics,1,4.29,0,4.209794,,0,ELANSR,39
51-10485-A001,"IC TC7PZ14FU,LJ(CT INVERT SCHMITT TC7PZ14FU,LJ(CT 2CH 2-INP",DIG100,"TC7PZ14FU,LJ(CT",TOS500,Toshiba Semiconductor,1,0.042,0,0.042,,0,ELANSR,40
51-10486-A001,BJT DDTC143ZCA-7-F TRANS PREBIAS NPN 50V SOT23-3 RoHS,DIG100,DDTC143ZCA-7-F,DIO500,Diodes Inc,1,0.019,0,0.019,,0,ELANSR,0
51-10487-A001,IC TLV9351IDBVR SM SINGLE OPAMP SOT23-5 RoHS,DIG100,TLV9351IDBVR,TEX500,Texas Instruments,1,0.235,0,0.235,,0,ELANSR,230
51-10488-A001,IC uC ATTINY1616 VQFN20 RoHS,MIC101,ATTINY1616-MNR,MIC500,Microchip Technology,2,0.65,0,0.65,,0,ELANSR,0
51-10489-A001,uC STM32C071C8T6 48LQFP RoHS,AVN100,STM32C071C8T6TR,STM500,ST Micro Electronics,2,0.635,0,0.665283,,0,ELANSR,798
51-10490-A001,TEMP HUM SHT40AD1 4WDFN I2C RoHS,DIG100,SHT40-AD1B-R2,SEN500,Sensirion AG,1,1.10768,0,1.10768,,0,ELANSR,111
51-10492-A001,IC LMR51450 DCDC 5A 12-WFDFN RoHS,TEX100,LMR51450FNDRRR,TEX500,Texas Instruments,1,0.65,0,0.65,,0,ELANSR,73
51-10493-A001,"uC, STM32C091RBT6, 64-LQFP, 128KB RoHS",FUT100,STM32C091RBT6,STM500,ST Micro Electronics,1,0.994,0,0.994,,0,ELANSR,23
51-10494-A001,IC REF4132B33DBVRQ1 VREF 3.3V 10mA SOT235 RoHS,TEX100,REF4132B33DBVRQ1,TEX501,Texas Instruments,1,0.235,0,0.235,,0,ELANSR,75
51-10495-A001,IC ISO1410DW RS485 XCVR HALF 16SOIC RoHS,DIG100,ISO1410DWR,TEX500,Texas Instruments,1,1.8564,0,1.8564,,0,ELANSR,8
51-10496-A001,IC CD74HCT238M DECODER/DEMUX 1X3:8 16SOIC RoHS,DIG100,CD74HCT238M96,TEX500,Texas Instruments,1,0.158,0,0.158,,0,ELANSR,0
51-10496-A002,IC CD74HCT238M DECODER/DEMUX 1X3:8 16SOIC RoHS,MOU100,CD74HC238M96,TEX500,Texas Instruments,1,0.2381,0,0.235492,,0,ELANSR,2559
51-10497-A001,IC TPS259630DDAR ELECT FUSE 8SOIC PWRPAD RoHS,DIG100,TPS259630DDAR,TEX501,Texas Instruments,2,0.357,0,0.321,,0,ELANSR,51
51-10498-A001,IC 74HCT2G14GW INVERT SCHMITT 2CH 2IN 6TSSOP RoHS,DIG100,"74HCT2G14GW,125",NEX500,Nexperia USA Inc.,1,0.129,0,0.129,,0,ELANSR,0
51-10498-A002,IC 74HC2G14GW INVERT SCHMITT 2CH 2IN 6TSSOP RoHS,FUT100,"74HC2G14GW,125",NEX500,Nexperia USA Inc.,3,0.345,0,0.3231,,0,ELANSR,3250
51-10499-A001,IC INA350CDSIDDFR INSTR AMP LP SOT-23-8 RoHS,DIG100,INA350CDSIDDFR,TEX500,Texas Instruments,1,0.153,0,0.15472,,0,ELANSR,3165
51-10500-A001,IC MC74HCT595ADG SHIFT REGISTER 8BIT 16-SOIC RoHS,DIG100,MC74HCT595ADR2G,ONS500,ON Semiconductor,1,0.197,0,0.197,,0,ELANSR,0
51-10501-A001,"CURRENT SENSE AMP, INA186A1IDCKR, RoHS",TEX100,INA186A1IDCKR,TEX500,Texas Instruments,1,0.29,0,0.29,,0,ELANSR,73
51-10501-B001,"CURRENT SENSE AMP, INA240A1DR, RoHS",TEX100,INA240A1DR,TEX500,Texas Instruments,1,0.95,0,0.95,,0,ELANSR,0
51-10502-A001,IC BY25Q64ESTI 65Mb FLASH MEMORY 8SOIC RoHS,DIG100,BY25Q64ESTIG(R),BYT500,BYTe Semiconductor,1,0.5611,0,0.5611,,0,ELANSR,0
51-10503-PFC1,PFC CONTROLLER PFS5174F-TL inSOPT28F RoHS,MOU100,PFS5174F-TL,POW500,Power Integrations,1,2.88,0,2.88,,0,ELANSR,4
51-10504-A001,IC uC ATTINY1616 SOIC20 RoHS,MIC101,ATTINY1616-SNR,MIC500,Microchip Technology,2,0.88,0,0.88,,0,ELANSR,244
51-10505-A001,IC AT25FF321A-SSHN-T 32Mb FLASH MEMORY 8SOIC RoHS,DIG100,AT25FF321A-SSHN-T,REN500,Renasas,1,0.525,0,0.525,,0,ELANSR,62
51-10506-A001,IC LM321MF OPAMP GP 1 CIRCUIT SOT23-5 RoHS,SHE107,LM321MF/NOPB,TEX500,Texas Instruments,1,0.0758,0,0.0758,,0,ELANSR,30
51-10507-A001,IC ISO7721FDR DGTL ISOLTR 3KV 2CH GP 8SOIC RoHS,MOU100,ISO7721FDR,TEX500,Texas Instruments,1,0.874,0,0.874,,0,ELANSR,15
51-10508-3V3A,"LDO, 3.3v, 100mA, High Effeciency, SOT223, RoHS",DIG100,MCP1792T-3302H/DB,MIC500,Microchip Technology,1,0.652,0,0.652,,0,ELANSR,0
51-10509-A001,IC MAX201CWE+ TRANSCEIVER FULL 2/2 16SOIC RoHS,DIG100,MAX201CWE+,MAX500,Maxim,1,6.78,0,6.78,,0,ELANSR,6
51-10509-B001,IC ST202BDR TRANSCEIVER FULL 2/2 16SOIC RoHS,DIG100,ST202BDR,STM500,ST Micro Electronics,1,0.719583333,0,0.719583,,0,ELANSR,600
51-10510-A001,AC/DC CONVERTER PWC12-12E 12V 12W RoHS,ALL100,PWC-12E,AST500,Astrodyne TDI,1,17.316,0,13.12,,0,ELANSR,75
51-10511-A001,IC uC PIC18F452 8BIT 32KB FLASH 44TQFP RoHS,DIG100,PIC18F452-I/PT,MIC500,Microchip Technology,1,10.84,0,8.696899,,0,ELANSR,558
51-10512-A001,IC 78M06 DPAK VREG POS 6V 500mA RoHS,DIG100,UA78M06CKVURG3,TEX500,Texas Instruments,1,0.5652,0,0.505385,,0,ELANSR,51
51-10513-A001,IC USB 2.0 DATA SW 2:1,DIG100,PI3USB102JXUCEX,DIO500,Diodes Inc,1,0.32384,0,0.323109,,0,ELANSR,157
51-10514-A001,IC STM32U575CIT6 MCU 32BIT 2MB FLASH 48LQFP RoHS,MOU100,STM32U575CIT6,STM500,ST Micro Electronics,1,5.165,0,5.160819,,0,ELANSR,513
51-10515-A001,IC ESP32-S3 RF TXRX MODULE BT WIFI PCB TH SMT RoHS,SHE107,ESP32-S3-WROOM-1-N16R8,ESP,ESPRESSIF,1,4.3739,0,4.3739,,0,ELANSR,0
51-10516-A001,IC W5500 ETH CONTROLLER TCP/IP 48LQFP,DIG100,W5500,WIZ500,WIZnet,1,1.855,0,1.855,,0,ELANSR,0
51-10517-A001,IC AP64501SP-13 REG BUCK ADJ 5A 8SOIC-EP RoHS,SHE107,AP64501SP-13,DIO500,Diodes Inc,1,0.9522,0,0.9522,,0,ELANSR,0
51-10518-A001,IC ADS1115IDGSR ADC 16BIT 10VSSOP RoHS,SHE107,,,,1,2.72,0,2.72,,0,ELANSR,0
51-10519-A001,IC NCS4333DTBR2G OPAMP 4CIRC 14TSSOP RoHS,SHE107,NCS4333DTBR2G,ONS500,On Semiconductor,1,0.38,0,0.38,,0,ELANSR,0
51-10520-A001,IC RT8059GJ5 REG BUCK ADJ 1A SOT23-5 RoHS,SHE107,RT8059GJ5,RIC500,RICHTEK,1,0.1558,0,0.1558,,0,ELANSR,0
51-10521-A001,IC ADS7830IPWR ADC 8BIT 16TSSOP RoHS,SHE107,ADS7830IPWR,TEX500,Texas Instruments,1,1.1451,0,1.1451,,0,ELANSR,0
51-10522-A001,IC UCC27518DBVR GATE DRVR LOW-SIDE SOT23-5 RoHS,SHE107,UCC27518DBVR,TEX500,Texas Instruments,1,0.4068,0,0.4068,,0,ELANSR,0
51-10523-A001,IC AP3012KTR-E1 REG BOOST ADJ 500MA SOT23-5 RoHS,SHE107,AP3012KTR-E1,DIO500,Diodes Inc,1,0.1053,0,0.1053,,0,ELANSR,0
51-10524-A001,IC XC6206P332MR REG LINEAR 3.3V 100MA SOT23 RoHS,SHE107,XC6206P332MR,TDS500,TDSEMIC,1,0.0159,0,0.0159,,0,ELANSR,0
51-10525-A001,IC CH340K USB SERIAL CONV ESSOP RoHS,SHE107,CH340K,WCH500,WCH,1,0.4402,0,0.4402,,0,ELANSR,0
51-10526-A001,IC ASD05-12S12 DC-DC PS 5W RoHS,DIG100,ASD05-12S12,AST500,Astrodyne TDI,1,41.29,0,41.29,,0,ELANSR,1
51-10527-A001,IC FT234XD-R USB SERIAL UART 12DFN,DIG100,FT234XD-R,FTD500,FTDI Chip,1,2.11,0,2.11,,0,ELANSR,2112
51-10528-A001,IC MCP2562-H/SN TXRX CAN 8SOIC,DIG100,MCP2562-H/SN,MIC500,Microchip Technology,1,0.68,0,0.681692,,0,ELANSR,3105
51-10529-A001,IC EMMC04G eMMC Flash 4GB Memory Device,SFT100,EMMC04G-M627-X02U,KIN500,Kingston Technology,1,3.62,0,3.9096,,0,ELANSR,1000
51-10530-A001,IC FDG6324L LOAD SWITCH INT 20V SC70-6,DIG100,NTJD1155LT1G,ONS500,On Semiconductor,1,0.2679,0,0.2679,,0,ELANSR,1440
51-10531-A001,IC LM2736 REG PWM STPDWN 750MA TSOT23-6,DIG100,LM2736XMKX/NOPB,TEX500,Texas Instruments,1,1.055,0,1.083358,,0,ELANSR,1060
51-10532-A001,IC TC1044SEOA713  REGULATOR SWITCHING CAP INV 8SOIC,DIG100,TC1044SEOA713,MIC500,Microchip Technology,1,1.19,0,0.997273,,0,ELANSR,158
51-10533-A001,IC LPC54608 MCU 32BIT 512KB FLASH 208LQFP,DIG100,LPC54608J512BD208K,NXP500,NXP USA Inc.,1,3.6971,0,3.6971,,0,ELANSR,1120
51-10534-A001,IC ATMEGA644P MCU 8BIT 64KB FLASH 44TQFP,DIG100,ATMEGA644P-20AUR,MIC500,Microchip Technology,1,6.14,0,6.055157,,0,ELANSR,85
